"id_curso";"nome";"id_coordenador";"coordenador";"situacao_curso";"nivel_ensino";"grau_academico";"modalidade_educacao";"area_conhecimento";"tipo_oferta";"turno";"tipo_ciclo_formacao";"municipio";"campus";"id_unidade_responsavel";"unidade_responsavel";"website";"data_funcionamento";"codigo_inep";"dou";"portaria_reconhecimento";"convenio_academico"
"89569923";"TECNICO EM AQUICULTURA CONCOMITANTE";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"97294724";"TÉCNICO EM AQUICULTURA CORRESPONDENTE AO ENSINO MÉDIO";"5752873";"KARINA RIBEIRO";"ATIVO";"TÉCNICO INTEGRADO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"104828480";"TÉCNICO EM AQUICULTURA - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"4769895";"TECNICO EM AQUICULTURA SUBSEQUENTE";"5752873";"KARINA RIBEIRO";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"104855616";"TÉCNICO EM AUTOMAÇÃO INDUSTRIAL - IMD - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"104855742";"TÉCNICO EM CERÂMICA - NATAL - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"104855224";"TÉCNICO EM CITOPATOLOGIA - NATAL - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700266";"TÉCNICO EM COMÉRCIO - CAICÓ";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"100755713";"TÉCNICO EM COMÉRCIO EXTERIOR A DISTÂNCIA E-TEC";"";"";"ATIVO";"TÉCNICO";"";"A Distância";"";"";"";"";"";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"127876144";"TECNICO EM CONTABILIDADE";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"100755694";"TÉCNICO EM COOPERATIVISMO A DISTÂNCIA E-TEC";"";"";"ATIVO";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"106575702";"TÉCNICO EM EDIFICAÇÕES - 2013.2 - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"104855238";"TÉCNICO EM EDIFICAÇÕES - 2014.1 - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"113586304";"TÉCNICO EM EDIFICAÇÕES 2015.2 - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"115305806";"TÉCNICO EM EDIFICAÇÕES CONCOMITANTE - NATAL - 2015.3";"24367";"CARLOS ALBERTO PASKOCIMAS";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"115305770";"TÉCNICO EM ELETROMECÂNICA CONCOMITANTE - MOSSORÓ - 2015.3";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836299";"TÉCNICO EM ELETROMECÂNICA - MEDIOTEC - 2017.2 - MOSSORÓ";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"104855738";"TÉCNICO EM ELETRÔNICA - IMD - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836165";"TÉCNICO EM FRUTICULTURA - MEDIOTEC - 2017.2 - ASSÚ";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836168";"TÉCNICO EM FRUTICULTURA - MEDIOTEC - 2017.2 - GOV. DIX-SEPT ROSADO";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836183";"TÉCNICO EM FRUTICULTURA - MEDIOTEC - 2017.2 - IPANGUAÇU";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700459";"TÉCNICO EM FRUTICULTURA - TIBAU";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"115305821";"TÉCNICO EM GUIA DE TURISMO CONCOMITANTE - EXTREMOZ - 2015.3";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106084853";"TÉCNICO EM GUIA DE TURISMO CONCOMITANTE - SANTA CRUZ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106573371";"TÉCNICO  EM GUIA DE TURISMO-CURRAIS NOVOS-PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"104814850";"TÉCNICO EM GUIA DE TURISMO - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700435";"TÉCNICO EM GUIA DE TURISMO - MARTINS";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836435";"TÉCNICO EM GUIA DE TURISMO - MEDIOTEC - 2017.2 - PRESIDENTE JUSCELINO";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106573006";"TÉCNICOEM GUIA DE TURISMO-PAU DOS FERROS-PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700437";"TÉCNICO EM GUIA DE TURISMO - TOUROS";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106573440";"TÉCNICO EM GUIA DE TURISMO - TOUROS - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700474";"TÉCNICO EM HOSPEDAGEM - NATAL";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"110897348";"TÉCNICO EM INFORMÁTICA 2012";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"90566270";"TÉCNICO EM INFORMÁTICA A DISTÂNCIA - E-TEC";"";"";"ATIVO";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"89569829";"TECNICO EM INFORMATICA CONCOMITANTE";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"106084882";"TÉCNICO EM INFORMÁTICA CONCOMITANTE - CARAÚBAS - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106572709";"TÉCNICO EM INFORMÁTICA CONCOMITANTE - JARDIM DO SERIDÓ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"115305699";"TÉCNICO EM INFORMÁTICA CONCOMITANTE - MOSSORÓ - 2015.3";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"115305698";"TÉCNICO EM INFORMÁTICA CONCOMITANTE - SÃO GONÇALO DO AMARANTE - 2015.3";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"89237318";"TECNICO EM INFORMATICA CORRESPONDENTE AO ENSINO MEDIO";"5757772";"LEONARDO RODRIGUES DE LIMA TEIXEIRA";"ATIVO";"TÉCNICO INTEGRADO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"6073";"";"";""
"104855831";"TÉCNICO EM INFORMÁTICA - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"104855737";"TÉCNICO EM INFORMÁTICA PARA INTERNET - IMD - PRON";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700457";"TÉCNICO EM INFORMÁTICA - PENDÊNCIAS";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"11286670";"TECNICO EM INFORMATICA SUBSEQUENTE";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"106545595";"TÉCNICO EM INSTRUMENTO MUSICAL - PRONATEC 2014.2";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"94730684";"TÉCNICO EM INSTRUMENTO - PRONATEC 2012.2 - CRUZETA/RN";"";"";"ATIVO";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"284";"ESCOLA DE MÚSICA";"";"";"";"";"";""
"113586418";"TÉCNICO EM LOGÍSTICA 2015.2 - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"115305682";"TÉCNICO EM LOGÍSTICA CONCOMITANTE - MACAÍBA - 2015.3";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106109510";"TÉCNICO EM LOGÍSTICA - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836375";"TÉCNICO EM LOGÍSTICA - MEDIOTEC - 2017.2 - PATÚ";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700419";"TÉCNICO EM LOGÍSTICA - NATAL";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700415";"TÉCNICO EM LOGÍSTICA - PARNAMIRIM";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106573525";"TÉCNICO EM LOGÍSTICA - PAU DOS FERROS - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700423";"TÉCNICO EM LOGÍSTICA - SÃO GONÇALO DO AMARANTE";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700398";"TÉCNICO EM LOGÍSTICA - SERRA DO SÃO BENTO";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700325";"TÉCNICO EM LOGÍSTICA - TOUROS";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"127305577";"TÉCNICO EM MANUTENÇÃO DE SUPORTE EM INFORMÁTICA (ETEC)";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"128436578";"TÉCNICO EM MANUTENÇÃO E SUPORTE EM INFORMÁTICA A DISTANCIA ETEC";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"116228370";"TÉCNICO EM MANUTENÇÃO E SUPORTE EM INFORMÁTICA A DISTÂNCIA - E-TEC";"";"";"";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"115305686";"TÉCNICO EM MANUTENÇÃO E SUPORTE EM INFORMÁTICA - APODI - 2015.3";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"121703517";"TÉCNICO EM MANUTENÇÃO E SUPORTE EM INFORMÁTICA - ETEC - AREIA BRANCA";"";"";"";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"121704768";"TÉCNICO EM MANUTENÇÃO E SUPORTE EM INFORMÁTICA - ETEC - ASSÚ";"";"";"";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"127866117";"TÉCNICO EM MANUTENÇÃO E SUPORTE EM INFORMATICA ETEC MEDIOTEC MACAIBA";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"121707115";"TÉCNICO EM MANUTENÇÃO E SUPORTE EM INFORMÁTICA - ETEC - SÃO P. POTENGI";"";"";"";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"121706234";"TÉCNICO EM MANUTENÇÃO E SUPORTE EM INFORMÁTICA - ETEC - TOUROS";"";"";"";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"106084908";"TÉCNICO EM MANUT. E SUPORTE EM INFORMÁTICA CONC. - ASSU - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106575543";"TÉCNICO EM MANUT. E SUPORTE EM INFORMÁTICA CONC. - PARELHAS - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"115305805";"TÉCNICO EM MECÂNICA CONCOMITANTE - NATAL - 2015.3";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836293";"TÉCNICO EM MECÂNICA - MEDIOTEC - 2017.2 - MOSSORÓ";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836227";"TÉCNICO EM MECÂNICA - MEDIOTEC - 2017.2 - NATAL";"5753543";"ULISSES BORGES SOUTO";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"113586316";"TÉCNICO EM MEIO AMBIENTE 2015.2 - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"115305620";"TÉCNICO EM MEIO AMBIENTE CONCOMITANTE - CAICÓ - 2015.3";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"115305623";"TÉCNICO EM MEIO AMBIENTE CONCOMITANTE - NATAL - 2015.3";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"104855459";"TÉCNICO EM MEIO AMBIENTE - NATAL - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"115305771";"TÉCNICO EM METALÚRGICA CONCOMITANTE - MOSSORÓ - 2015.3";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700489";"TÉCNICO EM MINERAÇÃO - CURRAIS NOVOS";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836192";"TÉCNICO EM MODELAGEM DO VESTUÁRIO - MEDIOTEC - 2017.2 - NATAL";"5754639";"MICHELLE CEQUEIRA FEITOR";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"112694962";"TÉCNICO EM MULTIMEIOS DIDÁTICOS E-TEC";"";"";"";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"104855357";"TÉCNICO EM PLÁSTICOS - NATAL - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"125836198";"TÉCNICO EM PRODUÇÃO DE MODA - MEDIOTEC - 2017.2 - NATAL";"5755565";"JOSE HERIBERTO OLIVEIRA DO NASCIMENTO";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"104855686";"TÉCNICO EM PROGRAMAÇÃO DE JOGOS DIGITAIS IMD PRON";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"127875623";"TECNICO EM QUIMICA";"";"";"";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"125836189";"TÉCNICO EM QUÍMICA - MEDIOTEC - 2017.2 - NATAL";"5753659";"JÚLIO CÉZAR DE OLIVEIRA FREITAS";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"128435821";"TÉCNICO EM REDES DE COMPUTADORES A DISTANCIA ETEC";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"127861721";"TÉCNICO EM REDES DE COMPUTADORES A DISTANCIA ETEC MEDIOTEC MACAIBA";"";"";"";"TÉCNICO";"";"Semi-Presencial";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"104855624";"TÉCNICOEM REDES DE COMPUTADORES - IMD - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"109365626";"TÉCNICO EM SAÚDE BUCAL";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"NATAL";"";"205";"ESCOLA DE SAÚDE";"";"";"";"";"";""
"116210422";"TÉCNICO EM SECRETARIA ESCOLAR A DISTÂNCIA - E-TEC";"";"";"";"TÉCNICO";"";"A Distância";"";"";"";"";"MACAÍBA";"";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"";"";"";"";"";""
"106084911";"TÉCNICO EM SEGURANÇA DO TRABALHO - 2013.2 - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106575712";"TÉCNICO EM SEGURANÇA DO TRABALHO - 2014.1 - EAJ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106580135";"TÉCNICO EM SEGURANÇA DO TRABALHO - 2014.1 - NATAL - PRONATEC";"24367";"CARLOS ALBERTO PASKOCIMAS";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106575489";"TÉCNICO EM SEGURANÇA DO TRABALHO CONC. - APODI - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106575481";"TÉCNICO EM SEGURANÇA DO TRABALHO CONC. - JUCURUTU - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106575478";"TÉCNICO EM SEGURANÇA DO TRABALHO CONC. - MOSSORÓ - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"106575473";"TÉCNICO EM SEGURANÇA DO TRABALHO CONC. - NATAL - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700463";"TÉCNICO EM SERVIÇOS JURÍDICOS - NATAL";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700468";"TÉCNICO EM SERVIÇOS JURÍDICOS - PARNAMIRIM";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"107700465";"TÉCNICO EM SERVIÇOS JURÍDICOS - TOUROS";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"105096598";"TÉCNICO EM SISTEMAS DE ENERGIAS RENOVÁVEIS-NATAL-PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"104855366";"TÉCNICO EM TÊXTIL - NATAL - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"115305815";"TÉCNICO EM VESTUÁRIO CONCOMITANTE - EXTREMOZ - 2015.3";"5755565";"JOSE HERIBERTO OLIVEIRA DO NASCIMENTO";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
"104855557";"TÉCNICO EM VESTUÁRIO - NATAL - PRONATEC";"";"";"";"TÉCNICO";"";"Presencial";"";"";"";"";"MACAÍBA";"";"8919";"ESCOLA AGRICOLA DE JUNDIAI - PRONATEC";"";"";"";"";"";""
